43.431076 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
43.731076 drift Dt0000 0.097688 0.020000 
43.828764 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
44.128764 drift Dt0000 0.097688 0.020000 
44.226452 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
44.526452 drift Dt0000 0.095595 0.020000 
44.622047 mark Mrk000 0.000000 -23.000000 
44.622047 drift Dt0000 0.055880 0.020000 
44.677927 drift Dt0000 0.076136 0.020000 
44.754063 solenoid Sol000 0.250000 0.020000 6.500000 
45.004063 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
45.004063 solenoid Sol000 0.250000 0.020000 6.500000 
45.254063 drift Dt0000 0.076136 0.020000 
45.330199 drift Dt0000 0.098602 0.020000 
45.428801 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
45.728801 drift Dt0000 0.097688 0.020000 
45.826489 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
46.126489 drift Dt0000 0.097688 0.020000 
46.224177 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
46.524177 drift Dt0000 0.095595 0.020000 
46.619773 mark Mrk000 0.000000 -23.000000 
46.619773 drift Dt0000 0.055880 0.020000 
46.675653 drift Dt0000 0.076136 0.020000 
46.751789 solenoid Sol000 0.250000 0.020000 7.500000 
47.001789 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
47.001789 solenoid Sol000 0.250000 0.020000 7.500000 
47.251789 drift Dt0000 0.076136 0.020000 
47.327925 drift Dt0000 0.098602 0.020000 
47.426527 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
47.726527 drift Dt0000 0.175312 0.020000 
47.901839 drift Dt0000 0.072000 0.020000 
47.973839 drift Dt0000 0.116000 0.020000 
48.089839 mark Mrk000 0.000000 -23.000000 
48.089839 drift Dt0000 0.074000 0.020000 
48.163839 drift Dt0000 0.000000 0.020000 
48.163839 drift Dt0000 0.091000 0.020000 
48.254839 drift Dt0000 0.000000 0.020000 
48.254839 drift Dt0000 0.099000 0.020000 
48.353839 drift Dt0000 0.072000 0.020000 
48.425839 drift Dt0000 0.175312 0.020000 
48.601151 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
48.901151 drift Dt0000 0.095595 0.020000 
48.996746 mark Mrk000 0.000000 -23.000000 
48.996746 drift Dt0000 0.055880 0.020000 
49.052626 drift Dt0000 0.076136 0.020000 
49.128762 solenoid Sol000 0.250000 0.020000 7.500000 
49.378762 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
49.378762 solenoid Sol000 0.250000 0.020000 7.500000 
49.628762 drift Dt0000 0.076136 0.020000 
49.704898 drift Dt0000 0.098602 0.020000 
49.803501 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
50.103501 drift Dt0000 0.097688 0.020000 
50.201189 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
50.501189 drift Dt0000 0.097688 0.020000 
50.598877 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
50.898877 drift Dt0000 0.095595 0.020000 
50.994472 mark Mrk000 0.000000 -23.000000 
50.994472 drift Dt0000 0.055880 0.020000 
51.050352 drift Dt0000 0.076136 0.020000 
51.126488 solenoid Sol000 0.250000 0.020000 6.800000 
51.376488 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
51.376488 solenoid Sol000 0.250000 0.020000 6.800000 
51.626488 drift Dt0000 0.076136 0.020000 
51.702624 drift Dt0000 0.098602 0.020000 
51.801227 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
52.101227 drift Dt0000 0.097688 0.020000 
52.198915 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
52.498915 drift Dt0000 0.097688 0.020000 
52.596603 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
52.896603 drift Dt0000 0.095595 0.020000 
52.992198 mark Mrk000 0.000000 -23.000000 
52.992198 drift Dt0000 0.055880 0.020000 
53.048078 drift Dt0000 0.076136 0.020000 
53.124214 solenoid Sol000 0.250000 0.020000 7.250000 
53.374214 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
53.374214 solenoid Sol000 0.250000 0.020000 7.250000 
53.624214 drift Dt0000 0.076136 0.020000 
53.700350 drift Dt0000 0.098602 0.020000 
53.798953 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
54.098953 drift Dt0000 0.175312 0.020000 
54.274265 drift Dt0000 0.072000 0.020000 
54.346265 drift Dt0000 0.116000 0.020000 
54.462265 mark Mrk000 0.000000 -23.000000 
54.462265 drift Dt0000 0.074000 0.020000 
54.536265 drift Dt0000 0.000000 0.020000 
54.536265 drift Dt0000 0.091000 0.020000 
